id1,id_classroom,id_school,reading,engagement_student,engagement_teacher,engagement_principal
96,12,1,75.70221802158198,0.2989894856517783,1.3250098018284064,1.659074701431099
97,13,1,113.89395098316012,2.738235849528498,0.15839905291277395,1.659074701431099
98,13,1,94.07835113963996,0.807394143737419,0.15839905291277395,1.659074701431099
99,13,1,92.1669685336939,2.434317262097632,0.15839905291277395,1.659074701431099
100,13,1,93.80985126926775,0.39463380100463624,0.15839905291277395,1.659074701431099
101,13,1,112.01991499239496,0.7865602292330185,0.15839905291277395,1.659074701431099
102,13,1,123.77313749390427,5.756162333932273,0.15839905291277395,1.659074701431099
103,13,1,144.17181248131777,3.465329942430144,0.15839905291277395,1.659074701431099
104,14,1,132.29297606400448,2.3250599430277834,3.5157868707285473,1.659074701431099
105,14,1,135.1904694641531,3.356010098946113,3.5157868707285473,1.659074701431099
106,14,1,124.2720152496378,1.4763132930037888,3.5157868707285473,1.659074701431099
107,14,1,140.31327210316064,2.9591727906308294,3.5157868707285473,1.659074701431099
108,14,1,135.34942421639917,3.969948094634543,3.5157868707285473,1.659074701431099
109,14,1,144.01274183753742,0.09942676501747116,3.5157868707285473,1.659074701431099
110,14,1,108.67944689944356,0.5570979139214239,3.5157868707285473,1.659074701431099
111,14,1,116.67954110669994,2.2463209701358156,3.5157868707285473,1.659074701431099
112,14,1,110.7363904645943,1.1067168909451388,3.5157868707285473,1.659074701431099
113,14,1,177.1016708020497,11.39554944565276,3.5157868707285473,1.659074701431099
114,14,1,172.46704819508363,4.47014425982679,3.5157868707285473,1.659074701431099
115,14,1,125.18672129057762,0.5440570317979753,3.5157868707285473,1.659074701431099
116,15,1,101.58066032905319,0.17916112734878378,0.7489100223449022,1.659074701431099
117,15,1,124.3378415619626,0.27361758431795696,0.7489100223449022,1.659074701431099
118,15,1,110.30496942495654,0.27747537620352775,0.7489100223449022,1.659074701431099
119,15,1,104.00354956280046,0.09563311481354336,0.7489100223449022,1.659074701431099
120,15,1,123.29094680571461,2.0261356602531673,0.7489100223449022,1.659074701431099
121,15,1,125.31114165132453,3.0289459205489804,0.7489100223449022,1.659074701431099
122,15,1,90.14022961248354,0.23431899543543883,0.7489100223449022,1.659074701431099
123,15,1,116.64654076884712,0.07154303356657857,0.7489100223449022,1.659074701431099
124,15,1,100.17215476521834,0.3359836199045613,0.7489100223449022,1.659074701431099
125,15,1,123.04878904558703,7.6043059716315975,0.7489100223449022,1.659074701431099
126,16,1,131.44793653565458,1.3686518156071767,0.20191081533848335,1.659074701431099
127,16,1,124.76809937957785,5.9921494716976955,0.20191081533848335,1.659074701431099
128,16,1,91.75777990970525,0.6305749188740533,0.20191081533848335,1.659074701431099
129,16,1,94.06438932618035,0.08529696734753969,0.20191081533848335,1.659074701431099
130,16,1,102.1642142376465,0.7570285343295748,0.20191081533848335,1.659074701431099
131,16,1,109.09558727316262,0.07622576025418139,0.20191081533848335,1.659074701431099
132,16,1,108.64386429552147,0.3842006923158245,0.20191081533848335,1.659074701431099
133,16,1,111.89436682693614,0.7401620929087434,0.20191081533848335,1.659074701431099
134,16,1,85.38539719680074,1.2751006448047315,0.20191081533848335,1.659074701431099
135,16,1,90.12681771054085,3.1413885020631684,0.20191081533848335,1.659074701431099
136,16,1,105.6190075380379,0.2939961292255906,0.20191081533848335,1.659074701431099
137,16,1,150.8258911323291,3.7937632046733314,0.20191081533848335,1.659074701431099
138,17,2,116.2779669489725,3.2046372492519097,1.1493595007321429,2.0521616203238984
139,17,2,121.61647054717432,0.5732452275376576,1.1493595007321429,2.0521616203238984
140,17,2,106.11552940804019,0.08064066398772536,1.1493595007321429,2.0521616203238984
141,17,2,134.44294240094524,0.8229444305404128,1.1493595007321429,2.0521616203238984
142,17,2,105.44730285671766,0.5550943694996462,1.1493595007321429,2.0521616203238984
143,17,2,85.24044483772863,0.7086474446225998,1.1493595007321429,2.0521616203238984
144,17,2,125.20968971535447,4.796626347993554,1.1493595007321429,2.0521616203238984
145,17,2,98.67173960904599,0.23075607587571756,1.1493595007321429,2.0521616203238984
146,17,2,86.99248385353032,0.8648779478024433,1.1493595007321429,2.0521616203238984
147,18,2,158.11541152664853,1.9558476871400463,2.2310099330714643,2.0521616203238984
148,18,2,153.20064082577068,9.43132091155279,2.2310099330714643,2.0521616203238984
149,18,2,74.35122533647083,0.006519321951922112,2.2310099330714643,2.0521616203238984
150,18,2,130.63888929877913,1.5538934410040632,2.2310099330714643,2.0521616203238984
151,18,2,102.41697548332237,0.20336305662937212,2.2310099330714643,2.0521616203238984
152,18,2,119.0726034247257,0.010536787219024495,2.2310099330714643,2.0521616203238984
153,18,2,114.59680083564454,1.0351248931882833,2.2310099330714643,2.0521616203238984
154,18,2,124.4674900861177,0.38377669156711947,2.2310099330714643,2.0521616203238984
155,18,2,120.9500447861734,0.13107103222436528,2.2310099330714643,2.0521616203238984
156,18,2,108.38137380745668,2.6754682818775057,2.2310099330714643,2.0521616203238984
157,18,2,131.94104742663654,3.113203414181366,2.2310099330714643,2.0521616203238984
158,18,2,135.43556909336473,3.811484075348902,2.2310099330714643,2.0521616203238984
159,19,2,102.09231025657071,1.9871272317524733,0.1724013364309536,2.0521616203238984
160,19,2,126.82935034322004,2.3491069761070644,0.1724013364309536,2.0521616203238984
161,19,2,95.86373988561208,1.941606634422181,0.1724013364309536,2.0521616203238984
162,19,2,99.51466669575865,0.03423929543942955,0.1724013364309536,2.0521616203238984
163,19,2,106.89268494002275,1.178250574110763,0.1724013364309536,2.0521616203238984
164,19,2,81.3865359135746,0.397163554071503,0.1724013364309536,2.0521616203238984
165,19,2,86.54538577560699,0.1398633927219087,0.1724013364309536,2.0521616203238984
166,19,2,120.05533565293324,1.5914223290653438,0.1724013364309536,2.0521616203238984
167,19,2,98.58110437102744,1.0836886038814926,0.1724013364309536,2.0521616203238984
168,19,2,116.79789418572176,3.1951750199049176,0.1724013364309536,2.0521616203238984
169,20,2,79.37911940606702,0.316096600693866,1.1737920622314737,2.0521616203238984
170,20,2,117.37986240014386,2.0353990439040985,1.1737920622314737,2.0521616203238984
171,20,2,92.96593414167037,0.07281678913968384,1.1737920622314737,2.0521616203238984
172,20,2,93.33525847791687,0.8580169981145549,1.1737920622314737,2.0521616203238984
173,20,2,98.02735245135773,0.24724800766382374,1.1737920622314737,2.0521616203238984
174,20,2,97.75162296439267,1.5034631809042354,1.1737920622314737,2.0521616203238984
175,20,2,114.12842285529364,1.5243287429415269,1.1737920622314737,2.0521616203238984
176,20,2,123.41572868328038,0.6660602792677731,1.1737920622314737,2.0521616203238984
177,20,2,121.97201889264346,4.467493466463877,1.1737920622314737,2.0521616203238984
178,20,2,127.71813540518511,1.9555938618430997,1.1737920622314737,2.0521616203238984
179,21,2,139.89743314115663,2.8811180229596167,2.0399429407017755,2.0521616203238984
180,21,2,125.17885000196591,0.8238476403417033,2.0399429407017755,2.0521616203238984
181,21,2,148.42822439242508,0.8967737044701213,2.0399429407017755,2.0521616203238984
182,21,2,161.9011414730807,3.945506567130285,2.0399429407017755,2.0521616203238984
183,21,2,154.72130900702234,2.379226950233865,2.0399429407017755,2.0521616203238984
184,21,2,124.64828831849897,1.617731728278748,2.0399429407017755,2.0521616203238984
185,21,2,92.39347560059102,2.679389492193803,2.0399429407017755,2.0521616203238984
186,21,2,117.12037490274908,2.8113231300095443,2.0399429407017755,2.0521616203238984
187,21,2,115.22318712031048,2.296585304926238,2.0399429407017755,2.0521616203238984
188,21,2,159.71363914835325,3.441790210067906,2.0399429407017755,2.0521616203238984
189,22,2,118.47637115611104,3.7727248389842427,1.3935714066846432,2.0521616203238984
190,22,2,151.93617410871965,2.9152045782118594,1.3935714066846432,2.0521616203238984
191,22,2,106.38923098830627,1.628453174445593,1.3935714066846432,2.0521616203238984
192,22,2,106.81047597629862,1.0900287061734337,1.3935714066846432,2.0521616203238984
193,22,2,108.85684121586849,1.20412289652142,1.3935714066846432,2.0521616203238984
194,22,2,118.76243210897472,1.57980316283703,1.3935714066846432,2.0521616203238984
195,22,2,122.30987218025143,0.1319630457154155,1.3935714066846432,2.0521616203238984
196,22,2,103.00486619045031,0.5228250714357845,1.3935714066846432,2.0521616203238984
197,22,2,141.49021585479997,0.3960809412348473,1.3935714066846432,2.0521616203238984
198,22,2,123.04785628582714,0.22580946429518342,1.3935714066846432,2.0521616203238984
199,22,2,134.10203318123726,1.3985656327057436,1.3935714066846432,2.0521616203238984
200,22,2,167.3949413424179,4.721171561110739,1.3935714066846432,2.0521616203238984
201,22,2,150.77895189671588,3.7961281063366674,1.3935714066846432,2.0521616203238984
202,22,2,128.312091802287,2.9799794404661695,1.3935714066846432,2.0521616203238984
203,23,2,110.90891689324033,0.799991274528394,2.7696146347254387,2.0521616203238984
204,23,2,124.95338176165714,0.9918462449619146,2.7696146347254387,2.0521616203238984
205,23,2,125.0297979861281,0.5264948792138555,2.7696146347254387,2.0521616203238984
206,23,2,129.39756296868785,4.480656033411597,2.7696146347254387,2.0521616203238984
207,23,2,122.46145981945904,2.9150947124827,2.7696146347254387,2.0521616203238984
208,23,2,157.7486342525627,6.0920214031294035,2.7696146347254387,2.0521616203238984
209,23,2,118.51220602181431,2.612457271777937,2.7696146347254387,2.0521616203238984
210,23,2,112.1452106716377,1.1687461685241516,2.7696146347254387,2.0521616203238984
211,23,2,129.9098922498593,3.7721284840072005,2.7696146347254387,2.0521616203238984
212,23,2,135.36078901337882,2.6347726396559414,2.7696146347254387,2.0521616203238984
213,23,2,107.87527521505035,1.7082485032520982,2.7696146347254387,2.0521616203238984
214,23,2,138.23179344828733,4.910818349113428,2.7696146347254387,2.0521616203238984
215,23,2,142.31984949842078,2.9694495050943384,2.7696146347254387,2.0521616203238984
216,23,2,101.40535079953953,1.4249000050598588,2.7696146347254387,2.0521616203238984
217,23,2,117.989790510013,1.6514410105026258,2.7696146347254387,2.0521616203238984
218,23,2,120.97285266511543,1.0651820166012915,2.7696146347254387,2.0521616203238984
219,24,2,115.2172660436166,0.5670954616977602,3.3909488928379243,2.0521616203238984
220,24,2,150.8126818906177,3.1065836727863383,3.3909488928379243,2.0521616203238984
221,24,2,141.8852645786414,0.21885179746280706,3.3909488928379243,2.0521616203238984
222,24,2,114.25194834684123,0.5184248816849728,3.3909488928379243,2.0521616203238984
223,24,2,148.13384340049058,2.5398554252147987,3.3909488928379243,2.0521616203238984
224,24,2,122.27498990647454,0.09438770808329343,3.3909488928379243,2.0521616203238984
225,24,2,147.28945509965007,0.2648214658432739,3.3909488928379243,2.0521616203238984
226,24,2,132.8733696051006,0.5842092168488133,3.3909488928379243,2.0521616203238984
227,24,2,182.7447965534346,1.7809300004014343,3.3909488928379243,2.0521616203238984
228,25,2,121.39884325366012,3.7795544729832704,2.799679188797272,2.0521616203238984
229,25,2,100.00379441773076,0.09247988196546639,2.799679188797272,2.0521616203238984
230,25,2,188.57536024522142,9.42158012159072,2.799679188797272,2.0521616203238984
231,25,2,102.55220995406664,0.42966418291094277,2.799679188797272,2.0521616203238984
232,25,2,143.6558948842608,2.819867162274419,2.799679188797272,2.0521616203238984
233,25,2,122.5646798393902,0.9354410961425785,2.799679188797272,2.0521616203238984
234,25,2,121.28735729781012,0.20692846040266738,2.799679188797272,2.0521616203238984
235,25,2,127.27399467015374,0.08171531976037234,2.799679188797272,2.0521616203238984
236,25,2,107.47666472033005,1.4769410377000185,2.799679188797272,2.0521616203238984
237,25,2,165.3517572072248,0.25610141892584715,2.799679188797272,2.0521616203238984
238,25,2,128.01291300454832,0.38585605853199684,2.799679188797272,2.0521616203238984
239,25,2,109.72969964369847,1.568042201901391,2.799679188797272,2.0521616203238984
240,26,2,108.08674948028403,1.2722477962410534,0.48601143334151686,2.0521616203238984
241,26,2,97.44132436346882,0.3847720538459004,0.48601143334151686,2.0521616203238984
242,26,2,124.82214299542868,5.886112146981778,0.48601143334151686,2.0521616203238984
243,26,2,107.82473885691947,0.644724098843101,0.48601143334151686,2.0521616203238984
244,26,2,137.67375675713816,0.7839578910148345,0.48601143334151686,2.0521616203238984
245,26,2,111.1095163950397,3.1469880878829732,0.48601143334151686,2.0521616203238984
246,26,2,116.76463029091124,0.9240409435348286,0.48601143334151686,2.0521616203238984
247,26,2,92.85008706017135,0.09889297183474942,0.48601143334151686,2.0521616203238984
248,27,2,117.43040102173464,3.103752377699518,1.9054490741367336,2.0521616203238984
249,27,2,135.1360222087563,1.1188198624477514,1.9054490741367336,2.0521616203238984
250,27,2,127.2238797320811,1.4750986273352813,1.9054490741367336,2.0521616203238984
251,27,2,148.27029023248951,3.0603554246624887,1.9054490741367336,2.0521616203238984
252,27,2,118.5471022322129,0.12364664140338613,1.9054490741367336,2.0521616203238984
253,27,2,119.9727963171739,3.123795782660717,1.9054490741367336,2.0521616203238984
254,27,2,118.68019784519507,0.3361321831662961,1.9054490741367336,2.0521616203238984
255,27,2,111.66523731744742,2.284991732298948,1.9054490741367336,2.0521616203238984
256,27,2,104.69195108130522,4.547845864414089,1.9054490741367336,2.0521616203238984
257,27,2,120.7220118066188,0.22608277122287412,1.9054490741367336,2.0521616203238984
258,27,2,104.15734046886142,1.3609459784064453,1.9054490741367336,2.0521616203238984
259,28,2,115.37509420046035,0.5972574486595036,0.29108579177039107,2.0521616203238984
260,28,2,126.19736368799032,1.2046294204636847,0.29108579177039107,2.0521616203238984
261,28,2,107.83368799942231,0.3345978927682312,0.29108579177039107,2.0521616203238984
262,28,2,113.4543596924953,0.5712106628815538,0.29108579177039107,2.0521616203238984
263,28,2,124.30189114229292,1.0848560276236294,0.29108579177039107,2.0521616203238984
264,28,2,96.64158396103599,0.5462091552631889,0.29108579177039107,2.0521616203238984
265,28,2,112.44816387679664,3.3103994233052636,0.29108579177039107,2.0521616203238984
266,28,2,136.30982126632156,1.424189056333426,0.29108579177039107,2.0521616203238984
267,29,2,142.73981546417625,3.0663449813339367,1.3879057706996591,2.0521616203238984
268,29,2,177.40660452450575,7.309659782669372,1.3879057706996591,2.0521616203238984
269,29,2,114.40507394235901,0.4263736368014393,1.3879057706996591,2.0521616203238984
270,29,2,120.63033918397963,0.1794051804581449,1.3879057706996591,2.0521616203238984
271,29,2,107.18187336137274,0.3706842976839943,1.3879057706996591,2.0521616203238984
272,29,2,141.72650109212952,3.0095172593216413,1.3879057706996591,2.0521616203238984
273,30,2,141.32142772825273,7.514952131450827,0.11648145691406739,2.0521616203238984
274,30,2,134.40050203642002,4.221360116951268,0.11648145691406739,2.0521616203238984
275,30,2,151.0105316324792,5.569786909486402,0.11648145691406739,2.0521616203238984
276,30,2,108.11259640718562,0.9658028371903976,0.11648145691406739,2.0521616203238984
277,30,2,134.72807370308908,0.05829231796452206,0.11648145691406739,2.0521616203238984
278,30,2,99.19490799371303,0.175859433305355,0.11648145691406739,2.0521616203238984
279,30,2,138.9429618710234,1.0289967806517921,0.11648145691406739,2.0521616203238984
280,31,2,127.54213645161651,0.49799617035733024,1.1863554374923677,2.0521616203238984
281,31,2,113.86178612807451,0.27951697116198243,1.1863554374923677,2.0521616203238984
282,31,2,109.0908306491605,1.2529766356386838,1.1863554374923677,2.0521616203238984
283,31,2,121.65169962483543,0.14713222912548432,1.1863554374923677,2.0521616203238984
284,31,2,128.25830649910222,4.064622675970638,1.1863554374923677,2.0521616203238984
285,31,2,112.29928723698073,1.6980669494259983,1.1863554374923677,2.0521616203238984
286,31,2,134.5617754588205,0.04219154647755969,1.1863554374923677,2.0521616203238984
287,31,2,158.8936017894319,4.428547079806185,1.1863554374923677,2.0521616203238984
288,31,2,134.25099030347292,0.17200258314225395,1.1863554374923677,2.0521616203238984
289,31,2,139.73924285637779,1.8535327794925704,1.1863554374923677,2.0521616203238984
290,31,2,136.9619431584138,0.903776603401931,1.1863554374923677,2.0521616203238984
291,31,2,142.19279236996977,5.487291667993829,1.1863554374923677,2.0521616203238984
292,31,2,133.48099623592722,0.4140792688308694,1.1863554374923677,2.0521616203238984
293,31,2,123.33966286083417,2.293977348287721,1.1863554374923677,2.0521616203238984
294,31,2,139.79681549295586,1.3750418353660827,1.1863554374923677,2.0521616203238984
295,32,2,125.12094567182703,2.912353838064419,1.780410890706446,2.0521616203238984
296,32,2,134.04274291080787,0.8474162462341462,1.780410890706446,2.0521616203238984
297,32,2,126.059688939886,1.4874762313387422,1.780410890706446,2.0521616203238984
298,32,2,126.74530672220081,0.647576466147249,1.780410890706446,2.0521616203238984
299,32,2,111.54521520117783,0.6789643256804057,1.780410890706446,2.0521616203238984
300,32,2,134.99199640790962,1.002364014756056,1.780410890706446,2.0521616203238984
301,32,2,122.05992122535356,1.4404917790564689,1.780410890706446,2.0521616203238984
302,32,2,150.69449179065822,4.155745770960767,1.780410890706446,2.0521616203238984
303,32,2,129.1866602702403,0.699253980172072,1.780410890706446,2.0521616203238984
304,32,2,111.74502853293019,1.2197184475431055,1.780410890706446,2.0521616203238984
305,33,2,114.14991902385667,0.18730080262573537,0.5761582088065509,2.0521616203238984
306,33,2,86.5726813475854,3.082216978530274,0.5761582088065509,2.0521616203238984
307,33,2,109.16363029620959,1.4208383134537161,0.5761582088065509,2.0521616203238984
308,33,2,129.70809128496512,1.8744455836347012,0.5761582088065509,2.0521616203238984
309,33,2,127.95441150534067,2.901857416410187,0.5761582088065509,2.0521616203238984
310,33,2,94.04541835112434,0.06684340676502247,0.5761582088065509,2.0521616203238984
311,33,2,77.51441015330093,0.1502479496801068,0.5761582088065509,2.0521616203238984
312,33,2,93.83093664529308,2.3188899394909184,0.5761582088065509,2.0521616203238984
313,33,2,96.08536653040859,1.9084943999806183,0.5761582088065509,2.0521616203238984
314,33,2,84.65244792999107,0.5973785386300838,0.5761582088065509,2.0521616203238984
315,33,2,100.86649516533214,0.7568033802938672,0.5761582088065509,2.0521616203238984
316,33,2,115.88951887047196,1.055798569480962,0.5761582088065509,2.0521616203238984
317,33,2,82.71296307484998,1.6539965430897752,0.5761582088065509,2.0521616203238984
318,34,2,160.2005027305911,1.0790168672347953,2.7819664109294027,2.0521616203238984
319,34,2,103.84500107000976,1.326598596934224,2.7819664109294027,2.0521616203238984
320,34,2,130.83239537685637,2.0698633332594043,2.7819664109294027,2.0521616203238984
321,34,2,139.04848474570994,2.018262765223545,2.7819664109294027,2.0521616203238984
322,34,2,148.9961498694386,0.058801389280819114,2.7819664109294027,2.0521616203238984
323,34,2,117.38096818379421,1.286671253202268,2.7819664109294027,2.0521616203238984
324,34,2,141.4337621290228,0.10523841814549549,2.7819664109294027,2.0521616203238984
325,34,2,141.18585907571378,1.6246115432596522,2.7819664109294027,2.0521616203238984
326,34,2,139.03360403549203,1.007017534125235,2.7819664109294027,2.0521616203238984
327,34,2,206.34703950498294,8.685375700287514,2.7819664109294027,2.0521616203238984
328,34,2,122.4909427785336,3.148600652161188,2.7819664109294027,2.0521616203238984
329,34,2,140.17179648611446,6.745483300348141,2.7819664109294027,2.0521616203238984
330,34,2,114.21658435324403,0.34877781322319523,2.7819664109294027,2.0521616203238984
331,34,2,140.06949966990223,2.281755708913152,2.7819664109294027,2.0521616203238984
332,34,2,133.82199775128427,2.1511821375682305,2.7819664109294027,2.0521616203238984
333,34,2,108.33288545661873,0.7849524413410406,2.7819664109294027,2.0521616203238984
334,35,2,138.52571833537743,3.485840289323921,2.2565184363090895,2.0521616203238984
335,35,2,138.0453822963123,1.1783386284941666,2.2565184363090895,2.0521616203238984
336,35,2,133.68455060070266,2.915992997556532,2.2565184363090895,2.0521616203238984
337,35,2,136.2238126665755,0.30711506420705625,2.2565184363090895,2.0521616203238984
338,35,2,107.87853978292152,0.7572109749721407,2.2565184363090895,2.0521616203238984
339,35,2,115.81596685369477,0.6825845301450462,2.2565184363090895,2.0521616203238984
340,35,2,102.72199430187138,0.3534288172063455,2.2565184363090895,2.0521616203238984
341,35,2,132.52845797258658,0.346018621802638,2.2565184363090895,2.0521616203238984
342,35,2,112.87009856981342,0.254149008084074,2.2565184363090895,2.0521616203238984
343,36,2,116.82121277694776,0.2843320945019523,1.8317024974973146,2.0521616203238984
344,36,2,145.94730191454744,3.2747998431493297,1.8317024974973146,2.0521616203238984
345,36,2,85.35879026438154,3.0742218598606197,1.8317024974973146,2.0521616203238984
346,36,2,101.339075036288,0.28776746706106165,1.8317024974973146,2.0521616203238984
