Drafting,Vz,Group
0.9120976355450388,0.7437175842505183,Extensive Game Experience
0.9182830457252182,0.7829461879112691,Extensive Game Experience
0.7054818578288312,-1.1984791680810263,Extensive Game Experience
1.6023992687264523,0.03268446209692577,Extensive Game Experience
1.1734627829797284,-0.4590581922633783,Extensive Game Experience
1.0578560361422067,-0.20040698628050357,Extensive Game Experience
1.3937594100914261,0.9144415010520794,Extensive Game Experience
1.8101651836399988,1.7465700033388374,Extensive Game Experience
3.304536946170253,2.215123462899146,Extensive Game Experience
2.184612049223558,-0.802722690509722,Extensive Game Experience
2.5157176049607926,2.847773827781053,Extensive Game Experience
0.3841649840607264,0.1623925051937969,Extensive Game Experience
2.4395780207535562,1.3414125151377188,Extensive Game Experience
4.156941525015081,2.950682197004056,Extensive Game Experience
1.6993026449949478,0.853970557731228,Extensive Game Experience
1.0024567679779395,0.4215174759693442,Extensive Game Experience
1.285336873971374,1.2674766819596894,Extensive Game Experience
2.47063686501778,3.1717375885905805,Extensive Game Experience
1.0243544457582563,-0.37561212743170036,Extensive Game Experience
2.602428611929076,2.3758101861804244,Extensive Game Experience
2.1259510118574805,2.7364849838343694,Extensive Game Experience
2.2614518975301667,0.9691597205123825,Extensive Game Experience
1.7006711305214504,0.9218205142848992,Extensive Game Experience
1.9803441453636896,-0.09379423993547653,Extensive Game Experience
1.1756000870372878,0.7700066980311476,Extensive Game Experience
2.4072920244054674,1.3563848503585358,Extensive Game Experience
3.699294511473097,2.5642423460073775,Extensive Game Experience
1.806288984260017,0.5620184959844278,Extensive Game Experience
0.26520613329593923,-0.1178951508200301,Extensive Game Experience
1.9262912377349057,-0.4902574596596547,Extensive Game Experience
1.994132458441122,1.0774179326179614,Extensive Game Experience
1.7711904017720983,0.32188329500449475,Extensive Game Experience
1.8638747422852329,0.4703152081563966,Extensive Game Experience
1.257607626160434,1.022890083497497,Extensive Game Experience
0.31990952239522885,-0.1360787651121551,Extensive Game Experience
1.5025240729283946,0.7985964752338028,Extensive Game Experience
2.0709471961416797,1.9906306887441838,Extensive Game Experience
2.43124060797217,1.4168522570265938,Extensive Game Experience
2.91573407714127,0.7408324276882846,Extensive Game Experience
0.776061077865519,1.0656036853257427,Extensive Game Experience
1.540599130102514,0.7351789202096669,Extensive Game Experience
0.7719956399047574,-0.24370855939761316,Extensive Game Experience
1.489052074584989,1.0106102371157486,Extensive Game Experience
1.4835306388585499,1.526829176019224,Extensive Game Experience
2.823159409796409,2.740022002397719,Extensive Game Experience
2.0293233136338586,2.278530135240346,Extensive Game Experience
1.1722140745586564,0.559018238796365,Extensive Game Experience
2.1078420282625685,1.1375240131125062,Extensive Game Experience
0.7937748428225704,-0.16373739461209635,Extensive Game Experience
1.9722765939234246,2.1248402012393717,Extensive Game Experience
2.7633566360661606,1.577737601820149,Extensive Game Experience
3.7533933682732954,2.6003997297362527,Extensive Game Experience
1.8076802444570907,1.5024903449251257,Extensive Game Experience
0.9478877428963335,0.7932923038238999,Extensive Game Experience
2.3754884867000734,0.4191537040596176,Extensive Game Experience
0.8515844858894299,0.8329837538414304,Extensive Game Experience
0.914705834789539,0.24034645987964887,Extensive Game Experience
1.8148096937714686,1.0856908273512298,Extensive Game Experience
0.389879244313033,0.590990019801479,Extensive Game Experience
1.1076295929357691,1.7171464186761227,Extensive Game Experience
2.381611179107715,0.892872628789863,Extensive Game Experience
1.1256831667279337,1.3357978901336274,Extensive Game Experience
1.708186693813515,0.5788087098033912,Extensive Game Experience
1.0090478942264336,0.4497488998566671,Extensive Game Experience
0.48102266888321,0.15583853418820826,Extensive Game Experience
2.2425842076581843,1.8362652422805645,Extensive Game Experience
2.2422371795920717,0.4654153172987048,Extensive Game Experience
2.500392479252891,1.5767174654497647,Extensive Game Experience
-0.0812411456372446,0.43326064586376045,Extensive Game Experience
1.665507201246673,1.2219652592395178,Extensive Game Experience
2.5107790985671272,1.3055241595122542,Extensive Game Experience
1.858074661567483,0.7267129862483431,Extensive Game Experience
0.991401930714976,1.2243623626224787,Extensive Game Experience
0.8085175202379015,0.40797822848213483,Extensive Game Experience
3.6774887324445897,2.5635734647237567,Extensive Game Experience
2.2153653041462347,1.696711367719372,Extensive Game Experience
2.8477900594951295,2.914166824676076,Extensive Game Experience
0.9313666787152237,1.727913509895388,Extensive Game Experience
1.4560471032150044,0.08115180697194868,Extensive Game Experience
0.515832646652892,-0.5442519704773596,Extensive Game Experience
0.6513929451497051,0.7896095647171053,Extensive Game Experience
1.9821458419164983,1.0350919671977978,Extensive Game Experience
1.8120592904397577,2.492111968466521,Extensive Game Experience
1.3632591361354054,1.6298290937708613,Extensive Game Experience
1.34238086833764,-0.7139767888254152,Extensive Game Experience
1.9698935331505858,1.7795928645546435,Extensive Game Experience
0.8463295439548553,-1.0652911971295613,Extensive Game Experience
1.9233223136346145,0.10556103111914661,Extensive Game Experience
1.309646730996559,0.7342706309149876,Extensive Game Experience
-0.028556545803244404,-0.7809159961797112,Extensive Game Experience
2.371614272061548,1.8387841967660272,Extensive Game Experience
0.5479278648314465,0.9036401198968378,Extensive Game Experience
1.1991270468652684,0.8029343635076513,Extensive Game Experience
3.035932693960664,2.0352436589433687,Extensive Game Experience
2.073303554140254,1.6344183829158525,Extensive Game Experience
1.7300650842691345,0.7044289874798969,Extensive Game Experience
2.052128415886207,1.4494585234056219,Extensive Game Experience
2.4183562765282933,0.9336279746621265,Extensive Game Experience
3.0185049345138397,2.4946622534005445,Extensive Game Experience
1.7833018450178075,1.2943178419895718,Extensive Game Experience
2.3161652987015913,1.202015160424619,Extensive Game Experience
1.8686263036059252,1.3371911653023631,Extensive Game Experience
1.5660050329611237,0.40473591001345266,Extensive Game Experience
1.9550192277911498,0.8458612549756178,Extensive Game Experience
3.0366847937078516,2.4384986429991833,Extensive Game Experience
0.669637221183154,0.37625090948106776,Extensive Game Experience
1.7878327987245382,1.0347056250659,Extensive Game Experience
2.6403948233483225,2.33257007105798,Extensive Game Experience
0.9931341994707161,1.151139615836538,Extensive Game Experience
0.8541868369965571,-0.08282595064165266,Extensive Game Experience
0.9279215029325534,0.15598004917318364,Extensive Game Experience
1.060712268410474,0.8331322612026193,Extensive Game Experience
1.4387371044319845,-0.2615064583050368,Extensive Game Experience
1.153455470526572,0.9652923736540473,Extensive Game Experience
1.4868549246951823,0.4135345634618681,Extensive Game Experience
1.9345644849966206,0.3986697863040928,Extensive Game Experience
2.6891550031414084,0.7054933906045913,Extensive Game Experience
2.4192788219753494,1.306493825560028,Extensive Game Experience
3.481019632805254,2.1084222905113026,Extensive Game Experience
2.0459664721910658,0.4891325115420321,Extensive Game Experience
0.6418491132384345,1.3208587188836787,Extensive Game Experience
3.3282773694358,1.90080806700391,Extensive Game Experience
2.5781365883290395,2.955410250862159,Extensive Game Experience
1.403097701220657,1.2469717614129299,Extensive Game Experience
1.7033652100612835,0.356391126294861,Extensive Game Experience
0.36004363321667343,-0.9178683437379895,Extensive Game Experience
2.9370977118701105,2.1499388118862246,Extensive Game Experience
0.8290540090580856,0.29737854166774824,Extensive Game Experience
0.8231218554758277,-0.17187638729869614,Extensive Game Experience
3.75393790785404,4.129822088356491,Extensive Game Experience
1.9183527121633155,1.106334102195119,Extensive Game Experience
2.4959984755373847,0.14730914520656102,Extensive Game Experience
-0.6089489105191133,-1.564259583215522,Extensive Game Experience
2.307568195297446,0.204712706573132,Extensive Game Experience
2.0038422080113287,2.2589586249165023,Extensive Game Experience
2.2596628177765976,1.0990880071790414,Extensive Game Experience
2.8268780261461908,1.4207201654232553,Extensive Game Experience
3.4858421314854193,2.6107440272810267,Extensive Game Experience
2.313194564309787,2.3037529936235757,Extensive Game Experience
1.9992026898853728,-0.19890830463799114,Extensive Game Experience
2.071654276606045,1.747822362108685,Extensive Game Experience
1.8512057208565267,0.4473901995346764,Extensive Game Experience
1.1605298233765762,0.4989674016259822,Extensive Game Experience
-1.0412833547665112,-1.3842805119522303,Extensive Game Experience
0.7068140583512273,0.4856715313529808,Extensive Game Experience
1.3607941026955306,2.0217997876331024,Extensive Game Experience
3.330325172110916,3.054773143431587,Extensive Game Experience
2.3113327812912496,1.1970673827528278,Extensive Game Experience
1.1923187604204242,2.391296515773032,Extensive Game Experience
0.9338957005244773,-0.008720170802193561,Extensive Game Experience
1.3895628783548934,1.4570223240500173,Extensive Game Experience
-0.5084366465211967,-0.5693148843898836,Extensive Game Experience
1.8055959451759152,1.6215835684980995,Extensive Game Experience
1.5659340370839487,2.1856826326805283,Extensive Game Experience
1.8418923566789396,1.0923010847699857,Extensive Game Experience
2.7021706984561877,1.1808745301961574,Extensive Game Experience
2.0104441805538933,1.1514767498137184,Extensive Game Experience
2.4595926234626018,1.495837614995799,Extensive Game Experience
2.9773964367459875,2.829072530473608,Extensive Game Experience
2.9140243848002374,1.6748509428252036,Extensive Game Experience
1.3365748103424102,1.288641288930388,Extensive Game Experience
1.178576853824747,-0.4728286305560341,Extensive Game Experience
1.1956789233935963,2.0531028886258174,Extensive Game Experience
0.652225646941769,1.1799715820636942,Extensive Game Experience
3.0212731711902987,2.2113652537303987,Extensive Game Experience
0.2168407276147395,-0.4336388040743735,Extensive Game Experience
1.4169677794567725,0.47353340537032307,Extensive Game Experience
2.4619932860746303,0.932487034592845,Extensive Game Experience
2.609945422961913,-0.15057319791853385,Extensive Game Experience
1.111536553021675,0.42968844338075063,Extensive Game Experience
1.363720650261505,0.7050371525588457,Extensive Game Experience
1.4180571530249446,2.205827092631174,Extensive Game Experience
3.1881148364371588,1.070739652561479,Extensive Game Experience
2.4260593746614525,1.3594551568414417,Extensive Game Experience
3.0969288607237138,3.4373783936565054,Extensive Game Experience
2.4203666559022583,2.21563521056693,Extensive Game Experience
1.7850080838107758,1.3123925481221295,Extensive Game Experience
1.3213965113533541,0.15397946391340822,Extensive Game Experience
3.918217546551331,3.7769436813089476,Extensive Game Experience
2.258449951285872,1.537172220768906,Extensive Game Experience
0.987993560683834,0.4100382776643735,Extensive Game Experience
2.0000272382196482,0.9531646808083257,Extensive Game Experience
0.8260127347430929,1.1510396380653165,Extensive Game Experience
0.9217838185928757,1.1481851413147324,Extensive Game Experience
0.2612160266175838,0.6437671342265655,Extensive Game Experience
1.8527970544929602,0.9687305854572861,Extensive Game Experience
1.9926089425213276,1.179753968275246,Extensive Game Experience
0.8620180794268296,-0.12985687658861877,Extensive Game Experience
-1.6484850122055863,-1.4695826131264287,Extensive Game Experience
1.5179233790520337,0.6504326066801307,Extensive Game Experience
1.5826725168411666,1.0643690018262357,Extensive Game Experience
1.9268304926020048,1.6944889853331087,Extensive Game Experience
1.3594818214377673,1.3121451197487386,Extensive Game Experience
2.0545796631880244,1.2808564078099292,Extensive Game Experience
-0.30442402878022623,0.8748669427721106,Extensive Game Experience
2.581171348221055,1.3058921404798995,Extensive Game Experience
2.800342834544455,1.1235943550167924,Extensive Game Experience
1.7891948653672327,1.2488744975994375,Extensive Game Experience
1.9640079732626572,2.9265803139474915,Extensive Game Experience
1.910584524503312,1.3942206223881224,Extensive Game Experience
1.770912250360445,1.2862287716543377,Extensive Game Experience
1.4526310351390603,1.575637391341199,Extensive Game Experience
2.0020177781016466,1.3666620690295221,Extensive Game Experience
2.4287905476923326,2.020144337236111,Extensive Game Experience
1.457033812152352,1.8770643061057835,Extensive Game Experience
2.106166342288298,1.6491482913367517,Extensive Game Experience
0.9849632886912085,-0.3368447814289657,Extensive Game Experience
1.126484870986555,0.8071360603233864,Extensive Game Experience
3.281748947061579,1.9521128603596112,Extensive Game Experience
1.213988728519861,-0.6858437708501688,Extensive Game Experience
1.8648482398808968,1.192175221606685,Extensive Game Experience
2.4029978639003113,0.9568017018544922,Extensive Game Experience
2.1558449057838938,2.1232798612977772,Extensive Game Experience
1.3753644939121898,0.6214552492316002,Extensive Game Experience
2.0574224080459818,0.8558687401872753,Extensive Game Experience
-0.5441043384697051,-0.015272514716733188,Extensive Game Experience
1.925716307902507,1.2715240087000264,Extensive Game Experience
0.4448148844429407,0.9229715488119327,Extensive Game Experience
1.4518418932999457,0.7361615909414512,Extensive Game Experience
0.7622947960044019,-0.22386015916334778,Extensive Game Experience
1.7577356416733956,1.497884589891297,Extensive Game Experience
1.709743510794055,2.0076166532898956,Extensive Game Experience
0.19530429281360195,1.7452408370613643,Extensive Game Experience
3.5442351072481433,2.2955811370966543,Extensive Game Experience
2.230426369887273,1.5507478378244968,Extensive Game Experience
1.9215946316762398,2.2867360749658054,Extensive Game Experience
3.1420008695724655,3.025695844915043,Extensive Game Experience
1.1436992633733651,0.3265045167628865,Extensive Game Experience
2.8214862149827193,1.2535626480008861,Extensive Game Experience
2.5312785318647766,1.8069709914536802,Extensive Game Experience
1.673704528914164,0.9241622086986927,Extensive Game Experience
1.897612297415777,1.2641331069347885,Extensive Game Experience
0.0792439917405301,0.675877967830306,Extensive Game Experience
2.184171315205453,1.2596368065586168,Extensive Game Experience
1.6948402481425404,-0.24674567206919185,Extensive Game Experience
2.0583686899832547,1.9412219653830338,Extensive Game Experience
0.9795291382233072,0.2068020785894007,Extensive Game Experience
1.9501646049642734,1.2179277453510438,Extensive Game Experience
0.6318589199600879,0.45808063451461667,Extensive Game Experience
2.637131882787937,-0.3306843062025928,Extensive Game Experience
0.5573236705743179,-0.64679899159395,Extensive Game Experience
1.7712030305733777,1.0605747187203962,Extensive Game Experience
2.153392274460578,2.141447842963994,Extensive Game Experience
1.8622073623075255,1.070460315032932,Extensive Game Experience
0.5741420939891808,-1.0155730666617009,Extensive Game Experience
0.9301147382294715,0.5673261409872599,Extensive Game Experience
2.9554568233077063,2.5394845969098316,Extensive Game Experience
3.0432387896621456,2.716312343144197,Extensive Game Experience
0.1391525403704832,0.3519146832298319,Extensive Game Experience
1.5292439710219146,0.4549253057938808,Extensive Game Experience
2.4239175957688435,0.8529884065976112,Extensive Game Experience
2.4086713574787524,0.8094035404281796,Extensive Game Experience
1.5590504468699433,0.07478348932139334,Extensive Game Experience
1.406723726386852,-0.40865834794556033,Extensive Game Experience
1.473230553689868,0.8153166834231862,Extensive Game Experience
1.6593125304669858,2.6216370567509695,Extensive Game Experience
1.6618914076157854,0.984086381293554,Extensive Game Experience
0.7340822515333301,0.694569053985161,Extensive Game Experience
1.6548379209141535,0.11485049341522724,Extensive Game Experience
3.023967286722198,2.409437074552766,Extensive Game Experience
0.9905244773083857,0.8013692060314548,Extensive Game Experience
2.3798434479214388,1.5713245540654492,Extensive Game Experience
2.4770923693350304,2.6596435815843003,Extensive Game Experience
1.6693890125676898,1.673906865539283,Extensive Game Experience
1.5225329158990435,0.36966879944109876,Extensive Game Experience
1.896251563097023,0.6699723440955005,Extensive Game Experience
0.18914403393272905,1.4395422178678732,Extensive Game Experience
2.6931339907082794,2.0627458085082666,Extensive Game Experience
1.4740200827734198,0.8641517282831277,Extensive Game Experience
2.899669948640672,2.4132766141231246,Extensive Game Experience
1.3798180285721116,0.2647393059060277,Extensive Game Experience
1.4623979261981042,0.04945240929440897,Extensive Game Experience
2.202190318653187,0.7013180547762865,Extensive Game Experience
1.2301706309098264,1.3692998490285277,Extensive Game Experience
1.6050798997147127,0.15901271799118655,Extensive Game Experience
0.013080205128964462,-0.20967971291384768,Extensive Game Experience
1.0249332485392446,1.5617312417082951,Extensive Game Experience
0.516178487124803,0.7765219017567837,Extensive Game Experience
2.5506985009332803,1.9489194471909208,Extensive Game Experience
1.0454522688702208,-0.08610118050945248,Extensive Game Experience
2.9877388340781836,1.6326496922119653,Extensive Game Experience
1.0734294772722561,0.3924861597836913,Extensive Game Experience
1.9400450272769498,1.1822851637595984,Extensive Game Experience
2.273431019887507,1.890768817968301,Extensive Game Experience
1.4303892908433082,0.29081099779324693,Extensive Game Experience
1.7883347044143885,1.7517127803856454,Extensive Game Experience
1.2230044180277113,1.1896945944897976,Extensive Game Experience
0.206354326614268,0.35813193678403066,Extensive Game Experience
0.4182074944447245,1.6040948055538617,Extensive Game Experience
2.8495068262725827,2.573678528742602,Extensive Game Experience
1.6690983246480977,0.5834289355648826,Extensive Game Experience
0.9595297298501719,0.21407171636286426,Extensive Game Experience
2.2497198363638993,0.33209494517164573,Extensive Game Experience
1.816466983464066,1.3547496873057892,Extensive Game Experience
2.5682320496920896,1.7222503674758012,Extensive Game Experience
2.368910539641365,2.212458644657624,Extensive Game Experience
1.79741107369467,0.9909643324706539,Extensive Game Experience
3.1479312113863878,1.5532237199077978,Extensive Game Experience
0.9550323300973358,0.3068242671538892,Extensive Game Experience
0.2463715833433402,-1.6827119058233961,Extensive Game Experience
0.8290513356407972,0.9041030986368628,Extensive Game Experience
1.9553029698169224,-0.17163609522287748,Extensive Game Experience
-0.24675116015302212,-1.1965554357673307,Extensive Game Experience
1.867893762265477,1.6942164051495925,Extensive Game Experience
1.602585478912989,-0.30193255279269415,Extensive Game Experience
0.8172338260292684,1.3219170285701514,Extensive Game Experience
0.6705653057106264,-0.804379450294926,Extensive Game Experience
2.2668042213405464,1.3143543042096775,Extensive Game Experience
3.087772050257183,2.811683358087535,Extensive Game Experience
1.0206756772826484,0.059666057645974324,Extensive Game Experience
1.9490774486892293,0.5026389864118775,Extensive Game Experience
3.030205396669296,2.958245899223716,Extensive Game Experience
2.592545654013583,1.6649440874730757,Extensive Game Experience
2.959410861497603,2.96214149472321,Extensive Game Experience
1.810922999365638,0.8035751377328659,Extensive Game Experience
1.8828223903453172,0.49578249378368244,Extensive Game Experience
1.2206746819468672,0.4925883772786225,Extensive Game Experience
2.504423793171519,2.573722809991335,Extensive Game Experience
0.4377782025267327,-0.09762474842930757,Extensive Game Experience
1.8782046440044307,1.2619443501908576,Extensive Game Experience
2.3924710461554906,0.2178050028468146,Extensive Game Experience
2.835437590186054,3.63425031099119,Extensive Game Experience
1.1163167807713903,0.42231179673726715,Extensive Game Experience
0.7255448769534796,-0.72428756740801,Extensive Game Experience
1.8775804533794556,1.1386638798453337,Extensive Game Experience
1.4559399276628888,1.0624859438229826,Extensive Game Experience
1.5564649542213551,-0.3526594432880912,Extensive Game Experience
1.4030535622123268,1.394666056720709,Extensive Game Experience
1.2678467390516355,0.8387884633795117,Extensive Game Experience
0.528136961458177,0.8285861825496492,Extensive Game Experience
1.591952712137121,1.8376333395698081,Extensive Game Experience
1.5562750505921468,0.488968303499544,Extensive Game Experience
0.2979714186434106,-0.8837499592040197,Extensive Game Experience
-0.15917930105010236,-1.8311601256339527,Extensive Game Experience
1.2761353287525812,0.32557407192557564,Extensive Game Experience
2.394811904054058,2.703812028621866,Extensive Game Experience
1.5259325262524044,2.455688296686654,Extensive Game Experience
2.2046856694756993,2.476523142601872,Extensive Game Experience
3.189447832995972,1.2143667197517494,Extensive Game Experience
1.5095508557389372,1.60410015002905,Extensive Game Experience
-0.08296908923983759,-9.261172759198466e-4,Extensive Game Experience
1.5059947743159048,1.4245448720597362,Extensive Game Experience
3.279890570396537,2.153175877633112,Extensive Game Experience
-1.65060240285317,-1.737832429960171,Extensive Game Experience
0.6454783983401862,0.5540211673618829,Extensive Game Experience
2.225296034320744,2.271486106263403,Extensive Game Experience
2.1980675781957806,1.3443988352529348,Extensive Game Experience
1.8893445423796036,2.0513986890471467,Extensive Game Experience
1.928833814271588,1.4652477585677408,Extensive Game Experience
2.0726282593794823,1.4727821282918587,Extensive Game Experience
0.977902773182422,1.5780193880883164,Extensive Game Experience
0.5223631450720607,0.43952835221843967,Extensive Game Experience
1.8153215204899749,-1.2259271350194112,Extensive Game Experience
1.811665947372175,0.8715403213027217,Extensive Game Experience
1.8872705332244153,0.04555518517954993,Extensive Game Experience
0.6082911048062363,0.3914381918337898,Extensive Game Experience
2.132503868946337,1.2181978519579801,Extensive Game Experience
1.3420105228804822,1.484077747746431,Extensive Game Experience
2.605511806319833,2.531347687062983,Extensive Game Experience
0.6670452219903319,-0.02920214298724777,Extensive Game Experience
1.2098953978426978,0.48865846158617243,Extensive Game Experience
1.6923393676803467,0.7935323674743333,Extensive Game Experience
0.35560934019954393,-0.22670114493457416,Extensive Game Experience
1.8381473011645613,0.31593102698342546,Extensive Game Experience
0.7299166321395658,0.6002079522996888,Extensive Game Experience
-5.128872674686757e-4,-1.1365051994283397,Extensive Game Experience
1.6835168350166845,0.4550105249057599,Extensive Game Experience
1.2992595528622917,0.38211225886850986,Extensive Game Experience
1.7336016276506943,2.7598007810965424,Extensive Game Experience
1.8522284248976864,-0.22616053373214062,Extensive Game Experience
2.207877827649013,1.3833664041940925,Extensive Game Experience
1.672001302427257,1.1724138852512347,Extensive Game Experience
0.8107255038339387,-0.34837676762871017,Extensive Game Experience
2.0834880796944257,1.1900332950035775,Extensive Game Experience
1.3495901707892766,1.0469851086350814,Extensive Game Experience
1.641863278356155,1.2380955710118267,Extensive Game Experience
2.429205728999646,1.3530434050901226,Extensive Game Experience
1.4518731083551601,1.3208198134370144,Extensive Game Experience
2.8288379048265573,2.5346527089398894,Extensive Game Experience
1.4024755994334095,1.367426671727167,Extensive Game Experience
1.1333295909679981,-0.6639508481893612,Extensive Game Experience
2.538393843143033,1.3948574733284276,Extensive Game Experience
0.6751177725911254,-0.20452446228417975,Extensive Game Experience
-0.38918329150507613,-0.41124598125931655,Extensive Game Experience
1.1586176895205798,0.049870470876385076,Extensive Game Experience
1.4272219469509673,-0.08100776660257458,Extensive Game Experience
0.7706176562469177,0.7308992708236475,Extensive Game Experience
2.7247185640144806,2.6631480926803643,Extensive Game Experience
3.46958742952103,2.047949859820525,Extensive Game Experience
1.325153244572991,2.4486267831125326,Extensive Game Experience
-0.08809392901798052,0.3903663930000226,Extensive Game Experience
2.211362467089279,0.49419744212841565,Extensive Game Experience
1.0828612015861214,2.268042502340232,Extensive Game Experience
2.224519896015317,0.21689024132016732,Extensive Game Experience
1.6979173552307443,1.1976251400730162,Extensive Game Experience
1.3086486756943394,-0.3072909813206397,Extensive Game Experience
0.7004174232033573,-0.33435857221902276,Extensive Game Experience
2.9080274692331964,2.170016645560657,Extensive Game Experience
1.6824904668955205,1.3699228716134848,Extensive Game Experience
1.7431466936393294,0.1953907847368661,Extensive Game Experience
3.043572487051457,0.2544076563387051,Extensive Game Experience
3.3393081028927565,2.8717550209698417,Extensive Game Experience
2.2170773095517715,1.0520925723593044,Extensive Game Experience
2.6724047001941855,2.385782134607162,Extensive Game Experience
3.0880082898180143,1.9431189627527783,Extensive Game Experience
0.9268387739438829,0.9240248775060054,Extensive Game Experience
2.215505541439227,1.716551348459534,Extensive Game Experience
0.8064290625377968,0.6265694657043872,Extensive Game Experience
0.8107269880669082,-0.7410250137151209,Extensive Game Experience
0.7005499702381007,-0.1919495019007018,Extensive Game Experience
1.330825045353166,0.9929933048192569,Extensive Game Experience
3.117993159916962,2.628642321727079,Extensive Game Experience
0.9809646633992787,1.7248036930190387,Extensive Game Experience
1.7759236745737683,-0.48783302366949677,Extensive Game Experience
1.467272504235948,1.500143340760853,Extensive Game Experience
2.168633049922717,1.6512111047185367,Extensive Game Experience
0.1301142166849556,0.16070609152277227,Extensive Game Experience
0.7736078682454508,-0.013252654702951894,Extensive Game Experience
1.1694251775657025,-1.8362507143496538,Extensive Game Experience
0.3752838217061647,-0.015005942409727968,Extensive Game Experience
0.9623205378488717,0.09608561817757366,Extensive Game Experience
1.7815068873971511,0.3543923396900326,Extensive Game Experience
3.0411543168194926,2.0553790605807807,Extensive Game Experience
2.308058056114299,1.843263422783055,Extensive Game Experience
0.7791398631783415,2.1832980428151374,Extensive Game Experience
1.0531269951841242,0.5471933710530463,Extensive Game Experience
1.9846698454224017,0.5909293856670922,Extensive Game Experience
1.2391853022164052,2.229200221122218,Extensive Game Experience
1.3719308745432859,0.36723582038370317,Extensive Game Experience
2.8259700771595124,1.6648611899632892,Extensive Game Experience
3.0356190744892975,1.5418954891755665,Extensive Game Experience
0.9267230014450669,-0.3349665742508654,Extensive Game Experience
0.15968970182844755,1.0435383394949058,Extensive Game Experience
2.2071552138413715,2.4605375451186893,Extensive Game Experience
-0.10350685470053933,-0.2813761914649371,Extensive Game Experience
1.8831039178060285,1.4439543941907669,Extensive Game Experience
1.671552349181026,1.3234903875992,Extensive Game Experience
3.9805304813574396,4.180394406769899,Extensive Game Experience
-0.739934949320395,-1.4434564381242478,Extensive Game Experience
0.841485020667577,0.2809851965124105,Extensive Game Experience
1.7483134257407424,1.9856369094024744,Extensive Game Experience
3.049531809115673,2.486064034253733,Extensive Game Experience
2.1827378850219405,1.8736383472960108,Extensive Game Experience
0.806457065386375,-0.6621302446381008,Extensive Game Experience
2.7686676554761034,3.673033073225805,Extensive Game Experience
-0.4410324347329264,-0.09708794442721125,Extensive Game Experience
1.456249216479316,-0.7176132608389518,Extensive Game Experience
1.6567209712853799,0.8779777293906452,Extensive Game Experience
3.1982883352639444,3.2677360668173634,Extensive Game Experience
1.8110937949443089,1.651660230108894,Extensive Game Experience
1.8770250980859675,1.9645352184616505,Extensive Game Experience
3.213115509139773,2.4295839352202186,Extensive Game Experience
-1.8480282190442552,-0.32059290143568175,Little Game Experience
0.8678305782331028,-0.31213996116047105,Little Game Experience
-1.0318603365975216,-1.693822742171451,Little Game Experience
